Company Code,Internal ID,SubTran ID,Document No.,Year,Line Item,Period,Posting Period,Document Date,Local Currency Code,Local Amount (Debit),Local Amount (Credit),Document Currency Code,Document Amount (Debit),Document Amount (Credit),GL Account Number,GL Account Name,Entity Name,Tax Registration Number,Department,Class,Location,Journal Description,Transaction Type,Creator
United Kingdom,7421,115,61,2015,3,7,Jul 2015,7/20/2015,GBP,12400,0,GBP,12400,0,6890,6890 General and Administrative : Other Expense : Miscellaneous Expense,PRJ1114 CertiVox Systems : CertiVox Systems : Communication Installation,,,,,61,VendBill,George Villa
United Kingdom,7421,115,61,2015,4,7,Jul 2015,7/20/2015,GBP,3055,0,GBP,3055,0,6890,6890 General and Administrative : Other Expense : Miscellaneous Expense,PRJ1114 CertiVox Systems : CertiVox Systems : Communication Installation,,,,,61,VendBill,George Villa
United Kingdom,7421,115,61,2015,6,7,Jul 2015,7/20/2015,GBP,4981,0,GBP,4981,0,1963,1963 VAT on Purchases,HM Revenue & Customs : HM Customs & Excise 4,,,,,VAT,VendBill,George Villa
United Kingdom,7423,116,64,2015,1,9,Sep 2015,9/25/2015,GBP,0,5760,GBP,0,5760,2000,2000 Accounts Payable,Cisco Technologies,,,,,64,VendBill,George Villa
United Kingdom,7423,116,64,2015,2,9,Sep 2015,9/25/2015,GBP,2300,0,GBP,2300,0,6890,6890 General and Administrative : Other Expense : Miscellaneous Expense,PRJ1123 Avecto Technology : Avecto Technology : Dell network installation,,,,,Dell PowerEdge Blade Server,VendBill,George Villa
United Kingdom,7423,116,64,2015,3,9,Sep 2015,9/25/2015,GBP,2500,0,GBP,2500,0,6890,6890 General and Administrative : Other Expense : Miscellaneous Expense,PRJ1123 Avecto Technology : Avecto Technology : Dell network installation,,,,,Dell Networking Switch,VendBill,George Villa
United Kingdom,7423,116,64,2015,4,9,Sep 2015,9/25/2015,GBP,960,0,GBP,960,0,1963,1963 VAT on Purchases,HM Revenue & Customs : HM Customs & Excise 4,,,,,VAT,VendBill,George Villa
United Kingdom,7925,117,5,2015,1,8,Aug 2015,8/8/2015,GBP,0,8820,GBP,0,8820,1001,1001 UK Operating Account,Leano Supplies,,,,,5,VendPymt,George Villa
United Kingdom,7925,117,5,2015,2,8,Aug 2015,8/8/2015,GBP,8820,0,GBP,8820,0,2000,2000 Accounts Payable,Leano Supplies,,,,,5,VendPymt,George Villa
United Kingdom,7928,118,7,2015,1,8,Aug 2015,8/11/2015,GBP,19800,0,GBP,19800,0,2000,2000 Accounts Payable,Kelle Industries,,,,,7,VendCred,George Villa
United Kingdom,7928,118,7,2015,2,8,Aug 2015,8/11/2015,GBP,0,16500,GBP,0,16500,6890,6890 General and Administrative : Other Expense : Miscellaneous Expense,PRJ1113 CertiVox Systems : CertiVox Systems : Tower Installation Network-UK2,,,,,7,VendCred,George Villa
United Kingdom,7928,118,7,2015,3,8,Aug 2015,8/11/2015,GBP,0,3300,GBP,0,3300,1963,1963 VAT on Purchases,HM Revenue & Customs : HM Customs & Excise 4,,,,,VAT,VendCred,George Villa
United Kingdom,7931,119,8,2015,1,8,Aug 2015,8/23/2015,GBP,3780,0,GBP,3780,0,2000,2000 Accounts Payable,Sintech Company,,,,,8,VendCred,George Villa
United Kingdom,7931,119,8,2015,2,8,Aug 2015,8/23/2015,GBP,0,3150,GBP,0,3150,6890,6890 General and Administrative : Other Expense : Miscellaneous Expense,PRJ1114 CertiVox Systems : CertiVox Systems : Communication Installation,,,,,8,VendCred,George Villa
United Kingdom,7931,119,8,2015,3,8,Aug 2015,8/23/2015,GBP,0,630,GBP,0,630,1963,1963 VAT on Purchases,HM Revenue & Customs : HM Customs & Excise 4,,,,,VAT,VendCred,George Villa
United Kingdom,7933,120,62,2015,1,8,Aug 2015,8/11/2015,GBP,72,0,GBP,72,0,2000,2000 Accounts Payable,Cisco Technologies,,,,,62,VendCred,George Villa
United Kingdom,7933,120,62,2015,2,8,Aug 2015,8/11/2015,GBP,0,60,GBP,0,60,6890,6890 General and Administrative : Other Expense : Miscellaneous Expense,PRJ1115 CertiVox Systems : CertiVox Systems : Fiber Cable Installation Project-UK4,,,,,62,VendCred,George Villa
United Kingdom,7933,120,62,2015,3,8,Aug 2015,8/11/2015,GBP,0,12,GBP,0,12,1963,1963 VAT on Purchases,HM Revenue & Customs : HM Customs & Excise 4,,,,,VAT,VendCred,George Villa
United Kingdom,7935,121,9,2015,1,8,Aug 2015,8/11/2015,GBP,72,0,GBP,72,0,2000,2000 Accounts Payable,Cisco Technologies,,,,,9,VendCred,George Villa
United Kingdom,7935,121,9,2015,2,8,Aug 2015,8/11/2015,GBP,0,60,GBP,0,60,6890,6890 General and Administrative : Other Expense : Miscellaneous Expense,PRJ1115 CertiVox Systems : CertiVox Systems : Fiber Cable Installation Project-UK4,,,,,9,VendCred,George Villa
United Kingdom,7935,121,9,2015,3,8,Aug 2015,8/11/2015,GBP,0,12,GBP,0,12,1963,1963 VAT on Purchases,HM Revenue & Customs : HM Customs & Excise 4,,,,,VAT,VendCred,George Villa
United Kingdom,7938,123,71,2015,1,8,Aug 2015,8/3/2015,GBP,0,105,GBP,0,105,2000,2000 Accounts Payable,Olivia King,,Prof. Services,01-Consulting,,Services engagement,ExpRept,George Villa
United Kingdom,7938,123,71,2015,2,8,Aug 2015,8/3/2015,GBP,105,0,GBP,105,0,6352,6352 General and Administrative : Travel Expenses : Travel Expense : Meals & Entertainment,PRJ1118 Asite Solutions : Asite Solutions : Follow up services,,,,,Entertainment,ExpRept,George Villa
United Kingdom,7939,124,72,2015,1,6,Jun 2015,6/18/2015,GBP,0,231,GBP,0,231,2000,2000 Accounts Payable,Trisha Brooks,,Prof. Services,01-Consulting,,On-site client workshop,ExpRept,George Villa
United Kingdom,7939,124,72,2015,2,6,Jun 2015,6/18/2015,GBP,45,0,GBP,45,0,6300,6300 General and Administrative : Travel Expenses,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,,,,Car rental,ExpRept,George Villa
United Kingdom,7939,124,72,2015,3,6,Jun 2015,6/18/2015,GBP,6,0,GBP,6,0,6356,6356 General and Administrative : Travel Expenses : Travel Expense : Transit Expense,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,,,,Parking,ExpRept,George Villa
United Kingdom,7939,124,72,2015,4,6,Jun 2015,6/18/2015,GBP,50,0,GBP,50,0,6352,6352 General and Administrative : Travel Expenses : Travel Expense : Meals & Entertainment,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,,,,Business meal,ExpRept,George Villa
United Kingdom,7939,124,72,2015,5,6,Jun 2015,6/18/2015,GBP,130,0,GBP,130,0,6300,6300 General and Administrative : Travel Expenses,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,,,,Hotel,ExpRept,George Villa
United Kingdom,7944,125,522,2015,1,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,2,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,3,6,Jun 2015,6/23/2015,GBP,300,0,GBP,300,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,4,6,Jun 2015,6/23/2015,GBP,0,300,GBP,0,300,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,5,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,6,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,7,6,Jun 2015,6/23/2015,GBP,210,0,GBP,210,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,8,6,Jun 2015,6/23/2015,GBP,0,210,GBP,0,210,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,9,6,Jun 2015,6/23/2015,GBP,630,0,GBP,630,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,10,6,Jun 2015,6/23/2015,GBP,0,630,GBP,0,630,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,11,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,12,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,13,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,14,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,15,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,16,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,17,6,Jun 2015,6/23/2015,GBP,300,0,GBP,300,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,18,6,Jun 2015,6/23/2015,GBP,0,300,GBP,0,300,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,19,6,Jun 2015,6/23/2015,GBP,300,0,GBP,300,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,20,6,Jun 2015,6/23/2015,GBP,0,300,GBP,0,300,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,21,6,Jun 2015,6/23/2015,GBP,100,0,GBP,100,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,22,6,Jun 2015,6/23/2015,GBP,0,100,GBP,0,100,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,23,6,Jun 2015,6/23/2015,GBP,100,0,GBP,100,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,24,6,Jun 2015,6/23/2015,GBP,0,100,GBP,0,100,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,25,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,26,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,27,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,28,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,29,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,30,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,31,6,Jun 2015,6/23/2015,GBP,200,0,GBP,200,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,32,6,Jun 2015,6/23/2015,GBP,0,200,GBP,0,200,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,33,6,Jun 2015,6/23/2015,GBP,100,0,GBP,100,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,34,6,Jun 2015,6/23/2015,GBP,0,100,GBP,0,100,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,35,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,36,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,37,6,Jun 2015,6/23/2015,GBP,300,0,GBP,300,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,38,6,Jun 2015,6/23/2015,GBP,0,300,GBP,0,300,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Project management services,Journal,George Villa
United Kingdom,7944,125,522,2015,39,6,Jun 2015,6/23/2015,GBP,300,0,GBP,300,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,40,6,Jun 2015,6/23/2015,GBP,0,300,GBP,0,300,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7944,125,522,2015,41,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,42,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,43,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,44,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,45,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,46,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,47,6,Jun 2015,6/23/2015,GBP,150,0,GBP,150,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,48,6,Jun 2015,6/23/2015,GBP,0,150,GBP,0,150,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,49,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,50,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,51,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,52,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,53,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,54,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,55,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,56,6,Jun 2015,6/23/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
United Kingdom,7944,125,522,2015,57,6,Jun 2015,6/23/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Custom development work,Journal,George Villa
